,Department,zip_code,Variance,Distance,Cosine,Nouns_nb,Variance_std,Distance_std,Cosine_std
13020,89,89710,236.2047325520807,803.5356798702924,135.1440059797281,18,13.122485141782262,5.251867188694721,0.883294156730249
13021,42,42560,1088.3295818343076,17658.622839744632,2960.6638795031527,84,12.95630454564652,5.065583143931335,0.8493011702533427
13022,13,13100,591.6113885183828,5256.879833916966,870.4813197204394,46,12.861117141703973,5.079110950644412,0.8410447533530815
13023,13,13008,723.5411271332803,6614.383577792356,1023.2634839997605,50,14.470822542665605,5.399496798197841,0.8353171297957229
13024,21,21000,129.04511207077013,278.37147264610377,47.43340738829157,11,11.731373824615467,5.061299502656432,0.8624255888780286
13025,91,91230,133.907152214213,324.29663841454783,51.58056973129123,12,11.158929351184417,4.913585430523452,0.7815237838074428
13026,66,66000,921.0154462066592,11812.5782810973,1973.150560261772,68,13.544344797156754,5.185504074230597,0.8661767165328235
13027,27,27400,161.46681906624647,354.9925481689261,57.066486835133965,12,13.45556825552054,5.378674972256456,0.8646437399262722
13028,59,59310,171.08800112009354,464.1457351129102,76.46095665947644,14,12.220571508578109,5.100502583658353,0.8402302929612795
13029,90,90200,316.58741558566743,1442.5700032712734,228.21587895052534,24,13.191142316069476,5.226702910403165,0.8268691266323381
13030,3,3400,1140.802812725594,17823.44112640479,2954.040668185178,83,13.744612201513181,5.237567183780426,0.8680695469248246
13031,69,69007,512.3330448374063,3962.5975025278635,645.2904376418594,40,12.808326120935158,5.080253208369056,0.8272954328741787
13032,35,35400,171.53943470593043,367.3786366954462,56.42065874105999,12,14.29495289216087,5.566342980234033,0.8548584657736362
13033,29,29470,150.9377715929846,344.1591902364629,57.25964841445923,12,12.578147632748717,5.214533185400953,0.8675704305221095
13034,27,27930,521.2698862120084,4315.609212928541,737.6582855286085,42,12.41118776695258,5.0123219662352385,0.8567459762237033
13035,69,69006,1903.9816529249822,52169.40279482929,8784.540194319115,143,13.314557013461414,5.138323923454082,0.8652162113975294
13036,77,77176,151.38244794876007,299.60829698907963,43.092762266126016,11,13.762040722614552,5.4474235816196295,0.7835047684750185
13037,40,40460,306.2563421254078,1156.5908618418314,182.79097003584315,21,14.583635339305133,5.50757553258015,0.8704331906468721
13038,74,74370,149.30130377348772,382.551128396941,65.67689474199472,13,11.48471567488367,4.904501646114628,0.8420114710512143
13039,78,78800,265.50895047003894,1077.0329389167048,177.7449395369702,21,12.64328335571614,5.1287282805557375,0.8464044739855724
13040,74,74230,97.34392588891367,176.6925936487965,29.212332145621772,9,10.815991765434852,4.908127601355458,0.8114536707117159
13041,14,14740,347.08518490474387,1905.1934947412224,317.5266580054337,28,12.39589946088371,5.040194430532335,0.8400176137709887
13042,78,78280,610.8153983163111,5176.77216941693,840.0988560673578,45,13.573675518140247,5.229062797390839,0.8485847030983412
13043,22,22310,174.8302180810683,521.5819884122745,88.94840653694524,15,11.65534787207122,4.967447508688329,0.8471276813042404
13044,38,38710,182.34902917610643,479.5964231113809,76.49190790159001,14,13.024930655436174,5.270290363861329,0.8405704165009892
13045,47,47130,580.536834793136,5370.004454361492,908.1796054871919,47,12.351847548790127,4.967626692286302,0.8401291447615096
13046,3,3008,182.43754548374713,533.7449264346858,87.62711914561308,15,12.162503032249809,5.083285013663674,0.8345439918629817
13047,78,78180,1622.0859100188754,33791.358717097275,5455.811485699118,113,14.35474256653872,5.339974512815625,0.8621699566528315
13048,35,35131,776.8105119749381,8345.62472913918,1395.0491653128965,57,13.628254596051546,5.229088176152368,0.874090955709835
13049,21,21350,205.6689518123465,812.7536670613459,143.73112704710158,19,10.824681674334027,4.75294542141138,0.8405329067081964
13050,81,81100,216.24028518805065,703.7333851040354,114.65035107415983,17,12.720016775767686,5.174510184588495,0.8430172873099987
13051,40,40390,805.1855095871,9418.473700869201,1582.6518737968192,61,13.19976245224754,5.146706940365684,0.8648370895064587
13052,13,13013,327.2302217893108,1555.8982521367116,263.8001376201502,25,13.089208871572431,5.186327507122372,0.8793337920671674
13053,35,35830,537.0814573768014,4064.6625162722753,650.4551713618714,40,13.427036434420035,5.2111057900926605,0.8339168863613736
13054,91,91330,250.15215702017633,827.9869011753942,133.1158325977933,18,13.897342056676463,5.411679092649636,0.8700381215542045
13055,42,42000,444.0923811510492,3013.470514048018,495.37970371173645,35,12.688353747172835,5.064656326131122,0.8325709306079604
13056,59,59830,155.05038091320765,391.89322576378123,61.59674065223313,13,11.926952377939049,5.024272125176682,0.789701803233758
13057,93,93260,162.7420984059842,403.1363420140035,66.55922718611782,13,12.518622954306476,5.168414641205173,0.8533234254630491
13058,33,33000,244.93146330546293,744.5224099280757,109.41445373233434,17,14.407733135615466,5.474429484765262,0.8045180421495172
13059,72,72220,482.6528962613257,3432.9266269558957,572.9947908649261,37,13.044672871927721,5.1545444849187625,0.8603525388362254
13060,69,69003,225.7627408021691,784.9780795375766,131.9371212454815,18,12.542374489009395,5.130575683252134,0.8623341257874608
13061,95,95670,190.0854036825428,600.7751644206655,97.67332273854076,16,11.880337730158924,5.006459703505546,0.8139443561545063
13062,44,44115,232.81533824026093,929.4641489191168,160.0511266444999,20,11.640766912013046,4.891916573258509,0.8423743507605258
13063,64,64000,117.95299485747559,266.0389491395266,45.81786850488755,11,10.72299953249778,4.8370718025368475,0.833052154634319
13064,32,32300,124.39578081993612,312.8986424263672,55.82735576426352,12,10.36631506832801,4.740888521611624,0.8458690267312655
13065,41,41800,539.8365692274425,4220.850087928846,714.9914543138851,41,13.166745590913232,5.147378156010787,0.8719407979437623
13066,29,29200,428.51556110011796,2591.345497162761,418.37250134615545,32,13.391111284378686,5.22448688944105,0.8434929462624102
13067,67,67500,212.8961262019365,822.228116501327,144.93894873678258,19,11.205059273786132,4.808351558487292,0.847596191443173
13068,62,62123,180.10444709577976,580.0744802423548,100.57902561402328,16,11.256527943486235,4.833954002019623,0.8381585467835273
13069,71,71000,155.0834567922674,393.6243831647773,67.85386281727519,13,11.929496676328263,5.046466450830478,0.8699213181701947
13070,91,91330,145.34171631649957,382.8193235840853,66.5767951660348,13,11.18013202434612,4.907940045949811,0.8535486559748051
13071,69,69820,130.56396259445768,240.39466245044733,37.997261367190376,10,13.056396259445767,5.342103610009941,0.8443835859375639
13072,78,78690,884.9889503857847,12873.447309103789,2207.0395480771595,73,12.123136306654585,4.898572035427621,0.8398171796336223
13073,6,6390,895.7605614165468,12459.19460426786,2085.724338159339,71,12.616345935444322,5.0137604041319355,0.8393256894001364
13074,95,95290,520.9707502835423,4165.166513991294,695.4535952785121,41,12.706603665452251,5.079471358525968,0.8481141405835514
13075,59,59160,357.99381622902234,1833.368438223221,289.10081804715344,27,13.259030230704532,5.22327190376986,0.8236490542653944
13076,63,63100,433.0499486235004,2605.898838672788,420.86019914891966,32,13.532810894484388,5.253828303775782,0.8485084660260477
13077,13,13220,215.04297323295202,762.8649026683439,122.26093876674801,18,11.946831846275112,4.986045115479372,0.7990911030506406
13078,33,33220,187.8464959932422,540.7647472572746,89.82664639119331,15,12.523099732882814,5.150140450069282,0.8554918703923172
13079,75,75011,243.9692237595447,1029.1923674776474,175.4473378255381,21,11.617582083787843,4.900916035607845,0.8354635134549434
13080,57,57000,576.3660595188155,5185.294665313521,861.2070832611414,46,12.529696946061208,5.0099465365348035,0.8320841384165617
13081,83,83160,242.057837146579,884.7387825012875,148.1925453425062,19,12.739886165609422,5.173911008779458,0.8666230721783988
13083,77,77590,120.36930541511725,305.44853249535294,56.02106016592353,12,10.030775451259771,4.628008068111408,0.8488039419079323
13084,49,49240,189.82976599571262,541.7107593162781,83.3468120170265,15,12.655317733047507,5.159150088726458,0.793779162066919
13085,31,31140,322.56156126150535,1361.273877421264,201.44046557252202,23,14.024415707021971,5.380529159767842,0.7962073738044348
13086,62,62690,674.2870347140894,6779.869377441326,1121.5007189492715,52,12.967058359886334,5.113023663228753,0.8457773144413812
13087,77,77710,115.09381637090425,294.15947777266507,48.48672793518177,12,9.591151364242021,4.456961784434319,0.7346473929572995
13088,91,91220,238.3024619298826,874.3791843098704,143.01945844552375,19,12.542234838414874,5.1133285632156165,0.8363711020206067
13089,60,60380,285.45596123224993,1197.229913337823,200.08075441139223,22,12.97527096510227,5.182813477652914,0.866150451997369
13090,86,86120,135.3699225854625,368.176995507323,62.66600359284879,13,10.4130709681125,4.720217891119526,0.8034103024724204
13091,74,74200,212.12621553043843,576.2474863228415,94.82778100668799,15,14.141747702029228,5.488071298312776,0.9031217238732189
13092,4,4700,123.9425245983505,272.37295105303855,46.785950033028804,11,11.267502236213682,4.95223547369161,0.8506536369641601
13093,83,83320,156.6618997852542,494.0280584192577,90.66769952254575,15,10.444126652350281,4.7050291278024545,0.8635019002147214
13094,75,75012,436.98950457091826,3119.313530831886,535.260419302061,36,12.138597349192175,4.951291318780772,0.8496197131778745
13095,74,74200,1174.5618371595365,20041.440430305618,3298.964264823473,89,13.1973240130285,5.117834634909504,0.8424321411704476
13096,69,69890,1259.8065795089913,25463.79492098387,4377.722453276748,102,12.351044897146974,4.943466301879998,0.8498781699236552
13097,87,87110,162.4396215639627,403.2673162853389,67.57862673049627,13,12.495355504920209,5.170093798529986,0.8663926503909778
13098,6,6270,342.9825220860741,2104.749744558884,359.3390927981556,30,11.43275073620247,4.83850515990548,0.82606687999576
13099,17,17000,601.1750665632195,5487.100960903955,903.1649522927337,47,12.790958863047223,5.075949085017535,0.8354902426389765
13100,31,31180,108.11596469598909,186.1943859675029,31.09762278045841,9,12.01288496622101,5.172066276875081,0.8638228550127336
13101,31,31620,472.0680251861659,3669.77622136298,635.7350516917131,39,12.104308338106819,4.952464536252334,0.8579420400697882
13102,69,69630,258.9678883771699,912.233294185487,145.32735836782953,19,13.629888861956312,5.334697626815713,0.8498675927943248
13103,75,75015,107.89959260873057,185.95299715404815,30.56272282533118,9,11.988843623192286,5.165361032056893,0.8489645229258661
13104,69,69630,249.15333764526508,893.0227288425579,143.16378365764746,19,13.113333560277109,5.222355139430163,0.8372151091090495
13105,31,31400,371.40754880716224,2302.283192106429,399.0253439018183,31,11.980888671198782,4.951146649691245,0.8581190191436953
13106,69,69630,269.33451757610004,931.8031382338568,148.79772489142903,19,14.175500925057896,5.449141159262321,0.870162133868006
13107,6,6100,139.1690087083196,328.8904012180544,55.69370577665886,12,11.597417392359967,4.983187897243249,0.8438440269190737
13108,69,69630,191.62275199449644,717.409292071362,126.51364747817559,18,10.645708444138691,4.68894962138145,0.826886584824677
13109,69,69630,194.18328709994015,547.8644503332911,89.03550411333815,15,12.945552473329343,5.217756669840868,0.8479571820317919
13110,34,34270,1160.5045472613585,21300.402103737706,3635.774806995806,93,12.47854351893934,4.979056125230881,0.8498772339868644
13111,74,74330,99.97777379283981,209.91214322775292,36.23476388108781,10,9.997777379283981,4.664714293950065,0.8052169751352847
13112,69,69630,163.74169353658877,454.89620591275997,74.08384298710453,14,11.695835252613483,4.998859405634725,0.8141081646934564
13113,13,13005,294.1753230776773,1383.6617890395,237.15706390431404,24,12.257305128236554,5.013267351592392,0.8592647242909929
13114,92,92410,155.58301913469404,395.5712184689723,64.83374652766899,13,11.96792454882262,5.071425877807337,0.8312018785598588
13115,69,69630,221.495182771482,770.7760929617699,123.53412043623598,18,12.305287931749,5.037752241580195,0.8074125518708234
13116,38,38330,122.51492612379747,307.8429072680934,53.760503519631705,12,10.209577176983123,4.664286473758992,0.8145530836307834
13117,45,45000,138.14472318475347,287.13369822358624,43.64360316967848,11,12.558611198613953,5.220612694974295,0.7935200576305178
13118,76,76000,254.3304197380516,980.0144597162705,163.8870181293069,20,12.71652098690258,5.1579708406119495,0.8625632533121417
13119,33,33300,220.8528883858362,773.4861551842234,129.3823360085667,18,12.269604910324233,5.055465066563552,0.8456361830625275
13120,13,13005,149.6668206888973,299.2676377061432,45.262507054008076,11,13.606074608081572,5.441229776475331,0.8229546737092377
13121,75,75016,182.29317505130052,582.4787212118732,100.96236606904228,16,11.393323440706283,4.853989343432277,0.8413530505753523
13122,34,34090,186.4237864893348,540.351383623394,91.06596111722261,15,12.428252432622319,5.1462036535561335,0.8672948677830725
13123,45,45000,233.7798852401857,730.8276146637743,112.61415521738124,17,13.751757955305042,5.373732460763046,0.8280452589513326
13124,14,14110,126.65203869038794,315.47384335981985,52.938008605156156,12,10.554336557532329,4.779906717573028,0.802091039472063
13125,93,93200,259.90046146867945,1057.244573260566,163.9746138313574,21,12.376212450889497,5.034497967907457,0.7808314944350353
13126,64,64121,194.18243724700073,603.7328204312181,93.67865034118152,16,12.136402327937546,5.031106836926818,0.7806554195098461
13127,62,62153,182.58909051977687,532.1512913899136,86.24417734033382,15,12.17260603465179,5.068107537046796,0.8213731175269887
13128,38,38150,101.60166479122593,212.785612976728,38.578773643540885,10,10.160166479122593,4.728569177260622,0.8573060809675752
13129,31,31410,188.7363341221122,596.8535179913131,101.0689000974191,16,11.796020882632012,4.973779316594276,0.8422408341451592
13130,93,93240,611.5309977938883,5012.862436299735,825.1104797256019,44,13.898431768042917,5.2990089178644135,0.8722098094350971
13131,54,54000,286.1937046568418,1281.5158605254862,215.26588103229966,23,12.44320455029747,5.065280081128404,0.8508532847126469
13132,75,75002,179.1947639623777,526.4221415779948,89.31956467364517,15,11.946317597491847,5.013544205504712,0.8506625207013826
13133,35,35800,209.76959270085803,631.5105215077747,100.76990790331881,16,13.110599543803627,5.262587679231456,0.8397492325276568
13134,37,37550,425.8897634893159,2696.5351260616485,439.4748180354585,33,12.905750408767148,5.107074102389486,0.8323386705217017
13135,76,76300,171.18164097302986,514.2542955759774,88.33273346073102,15,11.41210939820199,4.897659957866451,0.8412641281974383
